Date,RHA,Daily_Cases,Cumulative_Cases,Active_Cases,Recoveries,Deaths,ObjectId
2020-06-07,Northern,0,3,0,3,0,519
2020-06-07,Prairie Mountain Health,0,26,0,25,1,520
2020-06-07,Southern Health-Santé Sud,0,34,4,29,1,521
2020-06-07,Winnipeg,0,218,4,209,5,522
2020-06-08,All,0,300,5,288,7,523
2020-06-08,Interlake-Eastern,0,19,0,19,0,524
2020-06-08,Northern,0,3,0,3,0,525
2020-06-08,Prairie Mountain Health,0,26,0,25,1,526
2020-06-08,Southern Health-Santé Sud,0,34,3,30,1,527
2020-06-08,Winnipeg,0,218,2,211,5,528
2020-06-09,All,0,300,5,288,7,529
2020-06-09,Interlake-Eastern,0,19,0,19,0,530
2020-06-09,Northern,0,3,0,3,0,531
2020-06-09,Prairie Mountain Health,0,26,0,25,1,532
2020-06-09,Southern Health-Santé Sud,0,34,3,30,1,533
2020-06-09,Winnipeg,0,218,2,211,5,534
2020-06-10,All,0,300,5,288,7,535
2020-06-10,Interlake-Eastern,0,19,0,19,0,536
2020-06-10,Northern,0,3,0,3,0,537
2020-06-10,Prairie Mountain Health,0,26,0,25,1,538
2020-06-10,Southern Health-Santé Sud,0,34,3,30,1,539
2020-06-10,Winnipeg,0,218,2,211,5,540
2020-06-11,All,1,301,5,289,7,541
2020-06-11,Interlake-Eastern,0,19,0,19,0,542
2020-06-11,Northern,0,3,0,3,0,543
2020-06-11,Prairie Mountain Health,0,26,0,25,1,544
2020-06-11,Southern Health-Santé Sud,0,34,3,30,1,545
2020-06-11,Winnipeg,1,219,2,212,5,546
2020-06-12,All,2,303,7,289,7,547
2020-06-12,Interlake-Eastern,0,19,0,19,0,548
2020-06-12,Northern,0,3,0,3,0,549
2020-06-12,Prairie Mountain Health,0,26,0,25,1,550
2020-06-12,Southern Health-Santé Sud,0,34,3,30,1,551
2020-06-12,Winnipeg,2,221,4,212,5,552
2020-06-13,All,1,304,5,292,7,553
2020-06-13,Interlake-Eastern,0,19,0,19,0,554
2020-06-13,Northern,0,3,0,3,0,555
2020-06-13,Prairie Mountain Health,0,26,0,25,1,556
2020-06-13,Southern Health-Santé Sud,0,34,0,33,1,557
2020-06-13,Winnipeg,1,222,5,212,5,558
2020-06-14,All,0,304,5,292,7,559
2020-06-14,Interlake-Eastern,0,19,0,19,0,560
2020-06-14,Northern,0,3,0,3,0,561
2020-06-14,Prairie Mountain Health,0,26,0,25,1,562
2020-06-14,Southern Health-Santé Sud,0,34,0,33,1,563
2020-06-14,Winnipeg,0,222,5,212,5,564
2020-06-15,All,0,304,4,293,7,565
2020-06-15,Interlake-Eastern,0,19,0,19,0,566
2020-06-15,Northern,0,3,0,3,0,567
2020-06-15,Prairie Mountain Health,0,26,0,25,1,568
2020-06-15,Southern Health-Santé Sud,0,34,0,33,1,569
2020-06-15,Winnipeg,0,222,4,213,5,570
2020-06-16,All,2,306,6,293,7,571
2020-06-16,Interlake-Eastern,0,19,0,19,0,572
2020-06-16,Northern,0,3,0,3,0,573
2020-06-16,Prairie Mountain Health,0,26,0,25,1,574
2020-06-16,Southern Health-Santé Sud,0,34,0,33,1,575
2020-06-16,Winnipeg,2,224,6,213,5,576
2020-06-17,All,2,308,8,293,7,577
2020-06-17,Interlake-Eastern,0,19,0,19,0,578
2020-06-17,Northern,0,3,0,3,0,579
2020-06-17,Prairie Mountain Health,0,26,0,25,1,580
2020-06-17,Southern Health-Santé Sud,0,34,0,33,1,581
2020-06-17,Winnipeg,2,226,8,213,5,582
2020-06-18,All,1,309,9,293,7,583
2020-06-18,Interlake-Eastern,0,19,0,19,0,584
2020-06-18,Northern,0,3,0,3,0,585
2020-06-18,Prairie Mountain Health,0,26,0,25,1,586
2020-06-18,Southern Health-Santé Sud,0,34,0,33,1,587
2020-06-18,Winnipeg,1,227,9,213,5,588
2020-06-19,All,4,313,13,293,7,589
2020-06-19,Interlake-Eastern,0,19,0,19,0,590
2020-06-19,Northern,0,3,0,3,0,591
2020-06-19,Prairie Mountain Health,0,26,0,25,1,592
2020-06-19,Southern Health-Santé Sud,2,36,2,33,1,593
2020-06-19,Winnipeg,2,229,11,213,5,594
2020-06-20,All,0,313,13,293,7,595
2020-06-20,Interlake-Eastern,0,19,0,19,0,596
2020-06-20,Northern,0,3,0,3,0,597
2020-06-20,Prairie Mountain Health,0,26,0,25,1,598
2020-06-20,Southern Health-Santé Sud,0,36,2,33,1,599
2020-06-20,Winnipeg,0,229,11,213,5,600
2020-06-21,All,1,314,14,293,7,601
2020-06-21,Interlake-Eastern,0,19,0,19,0,602
2020-06-21,Northern,0,3,0,3,0,603
2020-06-21,Prairie Mountain Health,0,26,0,25,1,604
2020-06-21,Southern Health-Santé Sud,1,37,3,33,1,605
2020-06-21,Winnipeg,0,229,11,213,5,606
2020-06-22,All,1,315,14,294,7,607
2020-06-22,Interlake-Eastern,0,19,0,19,0,608
2020-06-22,Northern,0,3,0,3,0,609
2020-06-22,Prairie Mountain Health,0,26,0,25,1,610
2020-06-22,Southern Health-Santé Sud,0,37,3,33,1,611
2020-06-22,Winnipeg,1,230,11,214,5,612
2020-06-23,All,0,315,13,295,7,613
2020-06-23,Interlake-Eastern,0,19,0,19,0,614
2020-06-23,Northern,0,3,0,3,0,615
2020-06-23,Prairie Mountain Health,0,26,0,25,1,616
2020-06-23,Southern Health-Santé Sud,0,37,3,33,1,617
2020-06-23,Winnipeg,0,230,10,215,5,618
2020-06-24,All,1,316,11,298,7,619
2020-06-24,Interlake-Eastern,0,19,0,19,0,620
2020-06-24,Northern,0,3,0,3,0,621
2020-06-24,Prairie Mountain Health,0,26,0,25,1,622
2020-06-24,Southern Health-Santé Sud,1,38,4,33,1,623
2020-06-24,Winnipeg,0,230,7,218,5,624
2020-06-25,All,2,318,9,302,7,625
2020-06-25,Interlake-Eastern,0,19,0,19,0,626
2020-06-25,Northern,0,3,0,3,0,627
2020-06-25,Prairie Mountain Health,0,26,0,25,1,628
2020-06-25,Southern Health-Santé Sud,0,38,2,35,1,629
2020-06-25,Winnipeg,2,232,7,220,5,630
2020-06-26,All,4,322,12,303,7,631
2020-06-26,Interlake-Eastern,0,19,0,19,0,632
2020-06-26,Northern,0,3,0,3,0,633
2020-06-26,Prairie Mountain Health,0,26,0,26,1,634
2020-06-26,Southern Health-Santé Sud,2,40,4,35,1,635
2020-06-26,Winnipeg,2,234,9,220,5,636
2020-06-27,All,0,322,9,306,7,637
2020-06-27,Interlake-Eastern,0,19,0,19,0,638
2020-06-27,Northern,0,3,0,3,0,639
2020-06-27,Prairie Mountain Health,0,26,0,26,1,640
2020-06-27,Southern Health-Santé Sud,0,40,4,35,1,641
2020-06-27,Winnipeg,0,234,6,223,5,642
2020-06-28,All,2,324,11,306,7,643
2020-06-28,Interlake-Eastern,0,19,0,19,0,644
2020-06-28,Northern,0,3,0,3,0,645
2020-06-28,Prairie Mountain Health,0,26,0,26,1,646
2020-06-28,Southern Health-Santé Sud,0,40,4,35,1,647
2020-06-28,Winnipeg,2,236,8,223,5,648
2020-06-29,All,1,325,11,307,7,649
2020-06-29,Interlake-Eastern,0,19,0,19,0,650
2020-06-29,Northern,0,3,0,3,0,651
2020-06-29,Prairie Mountain Health,0,26,0,26,1,652
2020-06-29,Southern Health-Santé Sud,0,40,4,35,1,653
2020-06-29,Winnipeg,1,237,8,224,5,654
2020-06-30,All,0,325,9,309,7,655
2020-06-30,Interlake-Eastern,0,19,0,19,0,656
2020-06-30,Northern,0,3,0,3,0,657
2020-06-30,Prairie Mountain Health,0,26,0,26,1,658
2020-06-30,Southern Health-Santé Sud,0,40,2,37,1,659
2020-06-30,Winnipeg,0,237,8,224,5,660
2020-07-01,All,0,325,9,309,7,661
2020-07-01,Interlake-Eastern,0,19,0,19,0,662
2020-07-01,Northern,0,3,0,3,0,663
2020-07-01,Prairie Mountain Health,0,26,0,26,1,664
2020-07-01,Southern Health-Santé Sud,0,40,2,37,1,665
2020-07-01,Winnipeg,0,237,8,224,5,666
2020-07-02,All,0,325,8,310,7,667
2020-07-02,Interlake-Eastern,0,19,0,19,0,668
2020-07-02,Northern,0,3,0,3,0,669
2020-07-02,Prairie Mountain Health,0,26,0,26,1,670
2020-07-02,Southern Health-Santé Sud,0,40,2,37,1,671
2020-07-02,Winnipeg,0,237,7,225,5,672
2020-07-03,All,0,325,6,312,7,673
2020-07-03,Interlake-Eastern,0,19,0,19,0,674
2020-07-03,Northern,0,3,0,3,0,675
2020-07-03,Prairie Mountain Health,0,26,0,26,1,676
2020-07-03,Southern Health-Santé Sud,0,40,0,39,1,677
2020-07-03,Winnipeg,0,237,7,225,5,678
2020-07-04,All,0,325,4,314,7,679
2020-07-04,Interlake-Eastern,0,19,0,19,0,680
2020-07-04,Northern,0,3,0,3,0,681
2020-07-04,Prairie Mountain Health,0,26,0,26,1,682
2020-07-04,Southern Health-Santé Sud,0,40,0,39,1,683
2020-07-04,Winnipeg,0,237,5,227,5,684
2020-07-05,All,0,325,3,315,7,685
2020-07-05,Interlake-Eastern,0,19,0,19,0,686
2020-07-05,Northern,0,3,0,3,0,687
2020-07-05,Prairie Mountain Health,0,26,0,26,1,688
2020-07-05,Southern Health-Santé Sud,0,40,0,39,1,689
2020-07-05,Winnipeg,0,237,4,228,5,690
2020-07-06,All,0,325,3,315,7,691
2020-07-06,Interlake-Eastern,0,19,0,19,0,692
2020-07-06,Northern,0,3,0,3,0,693
2020-07-06,Prairie Mountain Health,0,26,0,26,1,694
2020-07-06,Southern Health-Santé Sud,0,40,0,39,1,695
2020-07-06,Winnipeg,0,237,4,228,5,696
2020-07-07,All,0,325,1,317,7,697
2020-07-07,Interlake-Eastern,0,19,0,19,0,698
2020-07-07,Northern,0,3,0,3,0,699
2020-07-07,Prairie Mountain Health,0,26,0,26,1,700
2020-07-07,Southern Health-Santé Sud,0,40,0,41,1,701
2020-07-07,Winnipeg,0,237,4,228,5,702
2020-07-08,All,0,325,0,318,7,703
2020-07-08,Interlake-Eastern,0,19,0,19,0,704
2020-07-08,Northern,0,3,0,3,0,705
2020-07-08,Prairie Mountain Health,0,26,0,26,1,706
2020-07-08,Southern Health-Santé Sud,0,40,0,41,1,707
2020-07-08,Winnipeg,0,237,3,229,5,708
2020-07-09,All,0,325,0,320,7,709
2020-07-09,Interlake-Eastern,0,19,0,19,0,710
2020-07-09,Northern,0,3,0,3,0,711
2020-07-09,Prairie Mountain Health,0,26,0,26,1,712
2020-07-09,Southern Health-Santé Sud,0,40,0,41,1,713
2020-07-09,Winnipeg,0,237,1,231,5,714
2020-07-10,All,0,325,0,321,7,715
2020-07-10,Interlake-Eastern,0,19,0,19,0,716
2020-07-10,Northern,0,3,0,3,0,717
2020-07-10,Prairie Mountain Health,0,26,0,26,1,718
2020-07-10,Southern Health-Santé Sud,0,40,0,41,1,719
2020-07-10,Winnipeg,0,237,0,232,5,720
2020-07-11,All,0,325,0,321,7,721
2020-07-11,Interlake-Eastern,0,19,0,19,0,722
2020-07-11,Northern,0,3,0,3,0,723
2020-07-11,Prairie Mountain Health,0,26,0,26,1,724
2020-07-11,Southern Health-Santé Sud,0,40,0,41,1,725
2020-07-11,Winnipeg,0,237,0,232,5,726
2020-07-12,All,0,325,0,322,7,727
2020-07-12,Interlake-Eastern,0,19,0,19,0,728
2020-07-12,Northern,0,3,0,3,0,729
2020-07-12,Prairie Mountain Health,0,26,0,26,1,730
2020-07-12,Southern Health-Santé Sud,0,40,0,41,1,731
2020-07-12,Winnipeg,0,237,0,233,5,732
2020-07-13,All,5,330,0,323,7,733
2020-07-13,Interlake-Eastern,1,20,1,19,0,734
2020-07-13,Northern,0,3,0,3,0,735
2020-07-13,Prairie Mountain Health,0,26,0,26,1,736
2020-07-13,Southern Health-Santé Sud,2,42,0,42,1,737
2020-07-13,Winnipeg,2,239,1,233,5,738
2020-07-14,All,0,330,0,323,7,739
2020-07-14,Interlake-Eastern,0,20,1,19,0,740
2020-07-14,Northern,0,3,0,3,0,741
2020-07-14,Prairie Mountain Health,0,26,0,26,1,742
2020-07-14,Southern Health-Santé Sud,0,42,0,42,1,743
2020-07-14,Winnipeg,0,239,1,233,5,744
2020-07-15,All,1,331,0,324,7,745
2020-07-15,Interlake-Eastern,0,20,1,19,0,746
2020-07-15,Northern,0,3,0,3,0,747
2020-07-15,Prairie Mountain Health,0,26,0,26,1,748
2020-07-15,Southern Health-Santé Sud,1,43,0,43,1,749
2020-07-15,Winnipeg,0,239,1,233,5,750
2020-07-16,All,5,336,5,324,7,751
2020-07-16,Interlake-Eastern,5,25,6,19,0,752
2020-07-16,Northern,0,3,0,3,0,753
2020-07-16,Prairie Mountain Health,0,26,0,26,1,754
2020-07-16,Southern Health-Santé Sud,0,43,0,43,1,755
2020-07-16,Winnipeg,0,239,1,233,5,756
2020-07-17,All,1,337,6,324,7,757
2020-07-17,Interlake-Eastern,1,26,7,19,0,758
2020-07-17,Northern,0,3,0,3,0,759
2020-07-17,Prairie Mountain Health,0,26,0,26,1,760
2020-07-17,Southern Health-Santé Sud,0,43,0,43,1,761
2020-07-17,Winnipeg,0,239,1,233,5,762
2020-07-18,All,5,342,11,324,7,763
2020-07-18,Interlake-Eastern,2,28,9,19,0,764
2020-07-18,Northern,0,3,0,3,0,765
2020-07-18,Prairie Mountain Health,0,26,0,26,1,766
2020-07-18,Southern Health-Santé Sud,1,44,0,43,1,767
2020-07-18,Winnipeg,2,241,3,233,5,768
2020-07-19,All,13,355,23,325,7,769
2020-07-19,Interlake-Eastern,8,36,17,19,0,770
2020-07-19,Northern,0,3,0,3,0,771
2020-07-19,Prairie Mountain Health,3,29,2,26,1,772
2020-07-19,Southern Health-Santé Sud,0,44,0,43,1,773
2020-07-19,Winnipeg,2,243,4,234,5,774
2020-07-20,All,12,367,35,325,7,775
2020-07-20,Interlake-Eastern,7,43,24,19,0,776
2020-07-20,Northern,0,3,0,3,0,777
2020-07-20,Prairie Mountain Health,2,31,4,26,1,778
2020-07-20,Southern Health-Santé Sud,1,45,1,43,1,779
2020-07-20,Winnipeg,2,245,6,234,5,780
2020-07-21,All,7,374,40,327,7,781
2020-07-21,Interlake-Eastern,2,45,25,20,0,782
2020-07-21,Northern,0,3,0,3,0,783
2020-07-21,Prairie Mountain Health,2,33,6,26,1,784
2020-07-21,Southern Health-Santé Sud,3,48,4,43,1,785
2020-07-21,Winnipeg,0,245,5,235,5,786
2020-07-22,All,6,380,45,327,8,787
2020-07-22,Interlake-Eastern,3,48,28,20,0,788
2020-07-22,Northern,0,3,0,3,0,789
2020-07-22,Prairie Mountain Health,0,33,6,26,1,790
2020-07-22,Southern Health-Santé Sud,2,50,5,43,2,791
2020-07-22,Winnipeg,1,246,6,235,5,792
2020-07-23,All,5,385,50,327,8,793
2020-07-23,Interlake-Eastern,1,49,29,20,0,794
2020-07-23,Northern,0,3,0,3,0,795
2020-07-23,Prairie Mountain Health,1,34,7,26,1,796
2020-07-23,Southern Health-Santé Sud,3,53,8,43,2,797
2020-07-23,Winnipeg,0,246,6,235,5,798
2020-07-24,All,6,391,54,329,8,799
2020-07-24,Interlake-Eastern,0,49,27,22,0,800
2020-07-24,Northern,0,3,0,3,0,801
2020-07-24,Prairie Mountain Health,3,37,10,26,1,802
2020-07-24,Southern Health-Santé Sud,3,56,11,43,2,803
2020-07-24,Winnipeg,0,246,6,235,5,804
2020-07-25,All,5,396,58,330,8,805
2020-07-25,Interlake-Eastern,1,50,28,22,0,806
2020-07-25,Northern,0,3,0,3,0,807
2020-07-25,Prairie Mountain Health,0,37,10,26,1,808
2020-07-25,Southern Health-Santé Sud,1,57,12,43,2,809
2020-07-25,Winnipeg,3,249,8,236,5,810
2020-07-26,All,5,401,59,334,8,811
2020-07-26,Interlake-Eastern,2,52,26,26,0,812
2020-07-26,Northern,0,3,0,3,0,813
2020-07-26,Prairie Mountain Health,1,38,11,26,1,814
2020-07-26,Southern Health-Santé Sud,1,58,13,43,2,815
2020-07-26,Winnipeg,1,250,9,236,5,816
2020-07-27,All,3,404,54,342,8,817
2020-07-27,Interlake-Eastern,2,54,23,31,0,818
2020-07-27,Northern,0,3,0,3,0,819
2020-07-27,Prairie Mountain Health,1,39,12,26,1,820
2020-07-27,Southern Health-Santé Sud,0,58,13,43,2,821
2020-07-27,Winnipeg,0,250,6,239,5,822
2020-07-28,All,3,407,51,348,8,823
2020-07-28,Interlake-Eastern,2,56,21,35,0,824
2020-07-28,Northern,0,3,0,3,0,825
2020-07-28,Prairie Mountain Health,0,39,11,27,1,826
2020-07-28,Southern Health-Santé Sud,0,58,12,44,2,827
2020-07-28,Winnipeg,1,251,7,239,5,828
2020-07-29,All,3,410,46,356,8,829
2020-07-29,Interlake-Eastern,0,56,16,40,0,830
2020-07-29,Northern,0,3,0,3,0,831
2020-07-29,Prairie Mountain Health,2,41,12,28,1,832
2020-07-29,Southern Health-Santé Sud,0,58,10,46,2,833
2020-07-29,Winnipeg,1,252,8,239,5,834
2020-07-30,All,6,416,37,371,8,835
2020-07-30,Interlake-Eastern,3,59,16,43,0,836
2020-07-30,Northern,0,3,0,3,0,837
2020-07-30,Prairie Mountain Health,2,43,6,36,1,838
2020-07-30,Southern Health-Santé Sud,0,58,6,50,2,839
2020-07-30,Winnipeg,1,253,9,239,5,840
2020-07-31,All,6,422,35,379,8,841
2020-07-31,Interlake-Eastern,1,60,13,47,0,842
2020-07-31,Northern,0,3,0,3,0,843
2020-07-31,Prairie Mountain Health,1,44,6,37,1,844
2020-07-31,Southern Health-Santé Sud,3,61,7,52,2,845
2020-07-31,Winnipeg,1,254,9,240,5,846
2020-08-01,All,14,436,46,382,8,847
2020-08-01,Interlake-Eastern,0,60,13,47,0,848
2020-08-01,Northern,0,3,0,3,0,849
2020-08-01,Prairie Mountain Health,6,50,12,37,1,850
2020-08-01,Southern Health-Santé Sud,6,67,11,54,2,851
2020-08-01,Winnipeg,2,256,10,241,5,852
2020-08-02,All,5,441,50,383,8,853
2020-08-02,Interlake-Eastern,1,61,13,48,0,854
2020-08-02,Northern,0,3,0,3,0,855
2020-08-02,Prairie Mountain Health,1,51,13,37,1,856
2020-08-02,Southern Health-Santé Sud,2,69,13,54,2,857
2020-08-02,Winnipeg,1,257,11,241,5,858
2020-08-03,All,2,443,47,388,8,859
2020-08-03,Interlake-Eastern,0,61,11,50,0,860
2020-08-03,Northern,0,3,0,3,0,861
2020-08-03,Prairie Mountain Health,0,51,13,37,1,862
2020-08-03,Southern Health-Santé Sud,1,70,13,55,2,863
2020-08-03,Winnipeg,1,258,10,243,5,864
2020-08-04,All,3,446,44,394,8,865
2020-08-04,Interlake-Eastern,0,61,8,53,0,866
2020-08-04,Northern,0,3,0,3,0,867
2020-08-04,Prairie Mountain Health,0,51,13,37,1,868
2020-08-04,Southern Health-Santé Sud,1,71,13,56,2,869
2020-08-04,Winnipeg,2,260,10,245,5,870
2020-08-05,All,29,475,70,397,8,871
2020-08-05,Interlake-Eastern,0,61,8,53,0,872
2020-08-05,Northern,0,3,0,3,0,873
2020-08-05,Prairie Mountain Health,18,69,29,39,1,874
2020-08-05,Southern Health-Santé Sud,10,81,23,56,2,875
2020-08-05,Winnipeg,1,261,10,246,5,876
2020-08-06,All,17,492,82,402,8,877
2020-08-06,Interlake-Eastern,0,61,8,53,0,878
2020-08-06,Northern,0,3,0,3,0,879
2020-08-06,Prairie Mountain Health,10,79,39,39,1,880
2020-08-06,Southern Health-Santé Sud,2,83,24,57,2,881
2020-08-06,Winnipeg,5,266,11,250,5,882
2020-08-07,All,16,508,94,406,8,883
2020-08-07,Interlake-Eastern,0,61,7,54,0,884
2020-08-07,Northern,0,3,0,3,0,885
2020-08-07,Prairie Mountain Health,12,91,48,42,1,886
2020-08-07,Southern Health-Santé Sud,4,87,28,57,2,887
2020-08-07,Winnipeg,0,266,11,250,5,888
2020-08-08,All,35,543,123,412,8,889
2020-08-08,Interlake-Eastern,1,62,7,55,0,890
2020-08-08,Northern,0,3,0,3,0,891
2020-08-08,Prairie Mountain Health,20,111,65,45,1,892
2020-08-08,Southern Health-Santé Sud,9,96,35,59,2,893
2020-08-08,Winnipeg,5,271,16,250,5,894
2020-08-09,All,17,560,138,414,8,895
2020-08-09,Interlake-Eastern,0,62,6,56,0,896
2020-08-09,Northern,0,3,0,3,0,897
2020-08-09,Prairie Mountain Health,11,122,76,45,1,898
2020-08-09,Southern Health-Santé Sud,6,102,40,60,2,899
2020-08-09,Winnipeg,0,271,16,250,5,900
2020-08-10,All,3,563,136,419,8,901
2020-08-10,Interlake-Eastern,0,62,5,57,0,902
2020-08-10,Northern,0,3,0,3,0,903
2020-08-10,Prairie Mountain Health,3,125,77,47,1,904
2020-08-10,Southern Health-Santé Sud,0,102,38,62,2,905
2020-08-10,Winnipeg,0,271,16,250,5,906
2020-08-11,All,15,578,139,431,8,907
2020-08-11,Interlake-Eastern,0,62,3,59,0,908
2020-08-11,Northern,0,3,0,3,0,909
2020-08-11,Prairie Mountain Health,4,129,78,50,1,910
2020-08-11,Southern Health-Santé Sud,1,103,35,66,2,911
2020-08-11,Winnipeg,10,281,23,253,5,912
2020-08-12,All,25,603,158,437,8,913
2020-08-12,Interlake-Eastern,0,62,3,59,0,914
2020-08-12,Northern,0,3,0,3,0,915
2020-08-12,Prairie Mountain Health,12,141,88,52,1,916
2020-08-12,Southern Health-Santé Sud,6,109,38,69,2,917
2020-08-12,Winnipeg,7,288,29,254,5,918
2020-08-13,All,38,641,187,446,8,919
2020-08-13,Interlake-Eastern,0,62,3,59,0,920
2020-08-13,Northern,0,3,0,3,0,921
2020-08-13,Prairie Mountain Health,24,165,107,57,1,922
2020-08-13,Southern Health-Santé Sud,5,114,40,72,2,923
2020-08-13,Winnipeg,9,297,37,255,5,924
2020-08-14,All,19,660,189,462,9,925
2020-08-14,Interlake-Eastern,0,62,3,59,0,926
2020-08-14,Northern,0,3,0,3,0,927
2020-08-14,Prairie Mountain Health,7,172,109,62,1,928
2020-08-14,Southern Health-Santé Sud,6,120,35,82,3,929
2020-08-14,Winnipeg,6,303,42,256,5,930
2020-08-15,All,36,696,182,503,11,931
2020-08-15,Interlake-Eastern,0,62,3,59,0,932
2020-08-15,Northern,0,3,0,3,0,933
2020-08-15,Prairie Mountain Health,9,181,84,96,1,934
2020-08-15,Southern Health-Santé Sud,22,142,51,86,5,935
2020-08-15,Winnipeg,5,308,44,259,5,936
2020-08-16,All,40,736,213,512,11,937
2020-08-16,Interlake-Eastern,0,62,3,59,0,938
2020-08-16,Northern,0,3,0,3,0,939
2020-08-16,Prairie Mountain Health,20,201,97,103,1,940
2020-08-16,Southern Health-Santé Sud,12,154,61,88,5,941
2020-08-16,Winnipeg,8,316,52,259,5,942
2020-08-17,All,13,749,206,531,12,943
2020-08-17,Interlake-Eastern,2,64,5,59,0,944
2020-08-17,Northern,0,3,0,3,0,945
2020-08-17,Prairie Mountain Health,3,204,91,112,1,946
2020-08-17,Southern Health-Santé Sud,1,155,52,97,6,947
2020-08-17,Winnipeg,7,323,58,260,5,948
2020-08-18,All,15,764,189,563,12,949
2020-08-18,Interlake-Eastern,0,64,5,59,0,950
2020-08-18,Northern,0,3,0,3,0,951
2020-08-18,Prairie Mountain Health,13,217,90,126,1,952
2020-08-18,Southern Health-Santé Sud,1,156,38,112,6,953
2020-08-18,Winnipeg,1,324,56,263,5,954
2020-08-19,All,33,797,204,581,12,955
2020-08-19,Interlake-Eastern,0,64,5,59,0,956
2020-08-19,Northern,0,3,0,3,0,957
2020-08-19,Prairie Mountain Health,18,235,95,139,1,958
2020-08-19,Southern Health-Santé Sud,10,166,45,115,6,959
2020-08-19,Winnipeg,5,329,59,265,5,960
2020-08-20,All,35,832,221,599,12,961
2020-08-20,Interlake-Eastern,1,65,6,59,0,962
2020-08-20,Northern,0,3,0,3,0,963
2020-08-20,Prairie Mountain Health,7,242,98,143,1,964
2020-08-20,Southern Health-Santé Sud,18,184,58,120,6,965
2020-08-20,Winnipeg,9,338,59,274,5,966
2020-08-21,All,42,874,236,626,12,967
2020-08-21,Interlake-Eastern,0,65,6,59,0,968
2020-08-21,Northern,0,3,0,3,0,969
2020-08-21,Prairie Mountain Health,24,266,104,161,1,970
2020-08-21,Southern Health-Santé Sud,16,200,70,124,6,971
2020-08-21,Winnipeg,2,340,56,279,5,972
2020-08-22,All,98,972,321,639,12,973
2020-08-22,Interlake-Eastern,2,67,7,60,0,974
2020-08-22,Northern,1,4,1,3,0,975
2020-08-22,Prairie Mountain Health,68,334,165,168,1,976
2020-08-22,Southern Health-Santé Sud,17,217,85,126,6,977
2020-08-22,Winnipeg,10,350,63,282,5,978
2020-08-23,All,28,1000,327,660,13,979
2020-08-23,Interlake-Eastern,1,68,8,60,0,980
2020-08-23,Northern,0,4,1,3,0,981
2020-08-23,Prairie Mountain Health,17,351,176,174,1,982
2020-08-23,Southern Health-Santé Sud,3,220,80,133,7,983
2020-08-23,Winnipeg,7,357,62,290,5,984
2020-08-24,All,28,1028,338,677,13,985
2020-08-24,Interlake-Eastern,0,68,8,60,0,986
2020-08-24,Northern,0,4,1,3,0,987
2020-08-24,Prairie Mountain Health,13,364,181,182,1,988
2020-08-24,Southern Health-Santé Sud,9,229,82,140,7,989
2020-08-24,Winnipeg,6,363,66,292,5,990
2020-08-25,All,26,1054,332,709,13,991
2020-08-25,Interlake-Eastern,1,69,9,60,0,992
2020-08-25,Northern,0,4,0,4,0,993
2020-08-25,Prairie Mountain Health,9,373,177,195,1,994
2020-08-25,Southern Health-Santé Sud,7,236,80,149,7,995
2020-08-25,Winnipeg,9,372,66,301,5,996
2020-08-26,All,33,1087,331,742,14,997
2020-08-26,Interlake-Eastern,3,72,12,60,0,998
2020-08-26,Northern,0,4,0,4,0,999
2020-08-26,Prairie Mountain Health,17,390,185,204,1,1000
2020-08-26,Southern Health-Santé Sud,7,243,71,164,8,1001
2020-08-26,Winnipeg,6,378,63,310,5,1002
2020-08-27,All,27,1114,317,783,14,1003
2020-08-27,Interlake-Eastern,0,72,10,62,0,1004
2020-08-27,Northern,0,4,0,4,0,1005
2020-08-27,Prairie Mountain Health,15,405,176,228,1,1006
2020-08-27,Southern Health-Santé Sud,5,248,68,172,8,1007
2020-08-27,Winnipeg,7,385,63,317,5,1008
2020-08-28,All,47,1161,317,830,14,1009
2020-08-28,Interlake-Eastern,1,73,10,63,0,1010
2020-08-28,Northern,0,4,0,4,0,1011
2020-08-28,Prairie Mountain Health,25,430,173,256,1,1012
2020-08-28,Southern Health-Santé Sud,4,252,62,182,8,1013
2020-08-28,Winnipeg,17,402,72,325,5,1014
2020-08-29,All,36,1197,320,863,14,1015
2020-08-29,Interlake-Eastern,1,74,11,63,0,1016
2020-08-29,Northern,0,4,0,4,0,1017
2020-08-29,Prairie Mountain Health,12,442,167,274,1,1018
2020-08-29,Southern Health-Santé Sud,6,258,55,195,8,1019
2020-08-29,Winnipeg,17,419,87,327,5,1020
2020-08-30,All,25,1222,299,909,14,1021
2020-08-30,Interlake-Eastern,2,76,13,63,0,1022
2020-08-30,Northern,0,4,0,4,0,1023
2020-08-30,Prairie Mountain Health,12,454,149,304,1,1024
2020-08-30,Southern Health-Santé Sud,5,263,47,208,8,1025
2020-08-30,Winnipeg,6,425,90,330,5,1026
2020-08-31,All,18,1240,268,958,14,1027
2020-08-31,Interlake-Eastern,0,76,13,63,0,1028
2020-08-31,Northern,0,4,0,4,0,1029
2020-08-31,Prairie Mountain Health,6,460,135,324,1,1030
2020-08-31,Southern Health-Santé Sud,1,264,33,223,8,1031
2020-08-31,Winnipeg,11,436,87,344,5,1032
2020-09-01,All,7,1247,228,1004,15,1033
2020-09-01,Interlake-Eastern,0,76,9,67,0,1034
2020-09-01,Northern,0,4,0,4,0,1035
2020-09-01,Prairie Mountain Health,2,462,118,343,1,1036
