Date,Cumulative Cases by Episode Date,Cumulative Resolved Cases by Episode Date,Cumulative Active Cases by Episode Date,Cumulative Deaths by Date of Death,Daily Cases by Reported Date,7-day Average of Newly Reported cases by Reported Date,Daily Cases by Episode Date,Daily Cases Linked to a Community Outbreak by Episode Date,Daily Cases Linked to an Institutional Outbreak by Episode Date,Daily Cases Not Linked to an Outbreak (i.e. Sporadic Cases) by Episode Date,Cases Newly Admitted to Hospital,Cases Currently in Hospital,Cases Currently in ICU,"Cumulative Rate for 0-9 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 10-19 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 20-29 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 30-39 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 40-49 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 50-59 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 60-69 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 70-79 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 80-89 Years (per 100,000 pop) by Episode Date","Cumulative Rate for 90 Years and Over (per 100,000 pop) by Episode Date","Cumulative Rate for Males (per 100,000 pop) by Episode Date","Cumulative Rate for Females (per 100,000 pop) by Episode Date",Source of Infection is Close Contact by Episode Date,Source of Infection is Missing by Episode Date,Source of Infection is an Outbreak by Episode Date,Source of Infection is Travel by Episode Date,Source of Infection is Unknown by Episode Date,Sum of Non-Institutional Source of Infection Over the Last 14 Days,% No Known Source for Cases with Non-Institutional Source of Infection Over the Last 14 Days
2020-06-14 00:00:00,2051,1693,99,259,1,4.6,3,0,1,2,,16,,28.2,52.1,156.7,164.9,200.3,209.6,200.1,237.5,805.0,2215.2,160.5,227.2,0,0,1,1,1,48,37.5
2020-06-15 00:00:00,2056,1700,96,260,2,4.9,5,0,2,3,,14,,29.1,52.1,157.3,164.9,202.5,209.6,200.1,237.5,805.0,2215.2,160.9,227.8,2,0,2,0,1,45,40.0
2020-06-16 00:00:00,2060,1705,95,260,3,4.9,4,0,1,3,1,14,,29.1,53.0,157.3,166.2,202.5,209.6,201.0,237.5,805.0,2215.2,161.3,228.1,1,0,1,1,1,46,39.1
2020-06-17 00:00:00,2063,1718,85,260,8,5.0,3,0,0,3,1,6,1,29.1,53.0,159.1,166.2,202.5,209.6,201.0,237.5,805.0,2215.2,161.5,228.5,2,0,0,1,0,46,34.8
2020-06-18 00:00:00,2065,1734,71,260,2,4.6,2,0,0,2,,6,1,29.1,53.0,159.1,167.4,202.5,209.6,201.0,237.5,805.0,2215.2,161.7,228.7,0,0,0,0,2,43,34.9
2020-06-19 00:00:00,2068,1739,69,260,5,3.9,3,0,0,3,,5,1,29.1,53.0,160.4,168.1,202.5,209.6,201.0,237.5,805.0,2215.2,161.9,229.1,2,0,0,0,1,43,34.9
2020-06-20 00:00:00,2074,1744,69,261,1,3.1,6,0,0,6,1,5,1,29.1,53.9,162.2,168.1,202.5,210.3,201.0,238.8,805.0,2215.2,162.8,229.2,4,0,0,0,2,46,37.0
2020-06-21 00:00:00,2080,1746,73,261,1,3.1,6,0,0,6,,4,1,29.1,56.5,162.2,168.7,202.5,211.8,201.0,238.8,805.0,2215.2,163.4,229.8,4,0,0,0,2,51,35.3
2020-06-22 00:00:00,2082,1748,73,261,6,3.7,2,0,1,1,,1,1,29.1,56.5,162.9,169.3,202.5,211.8,201.0,238.8,805.0,2215.2,163.6,230.0,0,0,1,0,1,49,38.8
2020-06-23 00:00:00,2091,1753,76,262,4,3.9,9,0,0,9,,1,1,29.1,57.4,164.1,170.6,204.0,211.8,201.0,240.2,808.0,2215.2,164.8,230.5,2,1,0,1,5,51,39.2
2020-06-24 00:00:00,2093,1760,71,262,3,3.1,2,0,0,2,1,2,1,29.1,57.4,164.7,170.6,204.7,211.8,201.0,240.2,808.0,2215.2,165.2,230.5,2,0,0,0,0,47,40.4
2020-06-25 00:00:00,2099,1767,69,263,6,3.7,6,0,0,6,,2,1,30.0,58.3,165.3,171.9,205.5,211.8,201.0,240.2,808.0,2215.2,165.4,231.5,2,0,0,1,3,48,41.7
2020-06-26 00:00:00,2103,1777,63,263,6,3.9,4,0,0,4,,2,1,30.0,58.3,165.9,173.1,205.5,212.5,201.0,240.2,808.0,2215.2,165.6,232.0,2,0,0,0,2,50,42.0
2020-06-27 00:00:00,2106,1778,65,263,3,4.1,3,0,0,3,,1,1,30.0,58.3,167.2,173.8,205.5,212.5,201.0,240.2,808.0,2215.2,165.7,232.4,1,0,0,0,2,53,43.4
2020-06-28 00:00:00,2108,1781,64,263,2,4.3,2,0,0,2,,1,1,30.0,59.2,167.2,173.8,205.5,212.5,201.0,240.2,808.0,2226.5,165.7,232.8,0,0,0,0,2,53,45.3
2020-06-29 00:00:00,2112,1784,65,263,1,3.6,4,0,0,4,2,3,1,30.0,59.2,168.4,173.8,206.2,213.2,201.0,240.2,808.0,2226.5,166.1,233.2,3,0,0,0,1,54,44.4
2020-06-30 00:00:00,2115,1788,64,263,10,4.4,3,0,0,3,,3,1,30.0,60.0,169.0,173.8,206.2,213.9,201.0,240.2,808.0,2226.5,166.1,233.7,2,0,0,0,1,54,44.4
2020-07-01 00:00:00,2117,1791,63,263,4,4.6,2,0,0,2,,3,2,30.0,60.9,169.0,173.8,206.2,214.6,201.0,240.2,808.0,2226.5,166.1,234.1,2,0,0,0,0,53,45.3
2020-07-02 00:00:00,2123,1798,62,263,4,4.3,6,0,1,5,,3,1,30.0,61.8,170.9,174.4,206.2,214.6,201.8,240.2,808.0,2226.5,166.7,234.6,3,0,1,0,2,56,42.9
2020-07-03 00:00:00,2131,1798,70,263,4,4.0,8,0,0,8,,3,1,30.0,62.7,172.8,175.0,207.7,214.6,201.8,240.2,811.0,2226.5,167.9,235.0,3,0,0,0,5,61,45.9
2020-07-04 00:00:00,2134,1801,70,263,4,4.1,3,0,0,3,,3,1,30.0,62.7,173.4,175.7,208.4,214.6,201.8,240.2,811.0,2226.5,168.3,235.2,0,0,0,1,2,58,48.3
2020-07-05 00:00:00,2136,1806,67,263,5,4.6,2,0,0,2,,2,1,30.0,62.7,174.0,175.7,209.2,214.6,201.8,240.2,811.0,2226.5,168.3,235.6,1,0,0,0,1,54,50.0
2020-07-06 00:00:00,2143,1812,68,263,,4.4,7,0,1,6,,2,1,30.9,64.5,175.2,176.3,209.9,214.6,201.8,240.2,811.0,2226.5,168.8,236.3,3,0,0,0,4,60,50.0
2020-07-07 00:00:00,2150,1818,69,263,6,3.9,7,0,1,6,,1,1,30.9,65.3,177.7,176.3,210.7,215.3,201.8,240.2,811.0,2226.5,169.2,237.2,4,0,1,0,2,57,47.4
2020-07-08 00:00:00,2162,1825,74,263,5,4.0,12,0,1,11,,1,1,33.6,65.3,178.9,176.9,212.1,216.8,202.7,241.5,811.0,2226.5,170.6,238.2,7,0,1,0,4,66,47.0
2020-07-09 00:00:00,2170,1829,78,263,5,4.1,8,0,0,8,1,2,,33.6,66.2,180.2,178.2,212.1,218.9,202.7,241.5,811.0,2226.5,171.5,238.7,6,0,0,0,2,68,44.1
2020-07-10 00:00:00,2186,1832,91,263,12,5.3,16,0,0,16,,2,,33.6,67.1,182.0,182.0,212.1,221.1,204.4,242.8,811.0,2226.5,172.5,240.8,10,0,0,0,6,80,42.5
2020-07-11 00:00:00,2193,1834,96,263,7,5.7,7,0,0,7,1,2,1,33.6,68.9,182.0,183.2,212.9,222.5,204.4,242.8,811.0,2226.5,173.1,241.5,4,0,0,0,3,84,41.7
2020-07-12 00:00:00,2216,1837,116,263,9,6.3,23,0,2,21,1,3,1,35.5,69.8,188.9,184.5,214.4,224.6,205.2,244.1,811.0,2226.5,174.6,244.3,15,0,0,0,8,105,39.0
2020-07-13 00:00:00,2239,1842,134,263,6,7.1,23,0,2,21,,3,,35.5,70.6,196.3,186.4,215.9,226.1,207.7,244.1,811.0,2226.5,176.0,247.3,15,1,0,1,6,124,37.1
2020-07-14 00:00:00,2258,1851,144,263,4,6.9,19,0,2,17,1,4,,37.3,72.4,200.6,187.0,218.8,226.8,208.6,245.4,811.0,2226.5,178.9,248.1,9,1,1,1,7,139,37.4
2020-07-15 00:00:00,2279,1851,165,263,15,8.3,21,0,0,21,2,6,,38.2,75.1,206.2,188.3,221.0,228.9,208.6,245.4,811.0,2226.5,180.0,250.8,13,2,0,0,6,158,36.7
2020-07-16 00:00:00,2301,1855,183,263,6,8.4,22,0,1,21,,6,,40.0,76.8,209.9,188.9,224.0,233.2,208.6,245.4,814.0,2226.5,181.0,254.0,14,0,1,0,7,174,36.2
2020-07-17 00:00:00,2331,1858,210,263,17,9.1,30,0,1,29,,6,1,43.6,83.0,214.9,189.6,226.2,236.8,208.6,246.8,816.9,2226.5,182.2,258.5,15,0,1,1,13,195,36.4
2020-07-18 00:00:00,2357,1864,230,263,16,10.4,26,0,2,24,2,7,1,43.6,89.2,217.3,193.4,230.7,238.2,209.4,246.8,816.9,2226.5,184.7,260.9,20,0,2,0,4,216,33.8
2020-07-19 00:00:00,2375,1864,248,263,28,13.1,18,0,0,18,,7,1,43.6,92.7,222.3,195.2,232.2,238.9,209.4,246.8,816.9,2226.5,186.2,262.8,12,0,0,2,4,232,32.8
2020-07-20 00:00:00,2405,1869,273,263,47,19.0,30,0,3,27,2,9,3,47.3,97.1,226.6,196.5,238.1,240.4,211.1,246.8,816.9,2226.5,187.6,267.0,16,0,3,1,10,252,32.5
2020-07-21 00:00:00,2429,1874,292,263,23,21.7,24,0,1,23,,9,3,49.1,101.6,231.0,198.4,241.1,241.8,211.9,246.8,816.9,2226.5,189.7,269.5,17,0,1,1,5,269,31.6
2020-07-22 00:00:00,2456,1882,311,263,13,21.4,27,0,4,23,2,10,3,54.6,105.1,234.7,201.6,242.6,243.2,213.6,246.8,816.9,2226.5,191.6,272.6,16,2,3,1,5,282,30.5
2020-07-23 00:00:00,2475,1891,321,263,30,24.9,19,0,2,17,1,11,3,56.4,107.7,237.2,204.7,242.6,245.4,215.3,246.8,816.9,2226.5,193.8,274.1,10,1,2,1,5,291,30.6
2020-07-24 00:00:00,2498,1899,336,263,34,27.3,23,0,5,18,,8,3,59.1,113.9,240.3,207.3,244.0,245.4,217.0,246.8,816.9,2226.5,194.9,277.3,15,0,5,0,3,293,29.4
2020-07-25 00:00:00,2510,1912,335,263,26,28.7,12,0,2,10,,8,3,61.8,113.9,242.1,207.9,245.5,247.5,217.0,246.8,816.9,2226.5,196.3,278.2,6,1,2,0,3,296,29.1
2020-07-26 00:00:00,2518,1917,338,263,21,27.7,8,0,1,7,2,10,4,62.7,114.8,242.1,208.5,246.3,247.5,220.3,246.8,816.9,2226.5,196.8,279.1,3,1,1,1,2,280,28.6
2020-07-27 00:00:00,2533,1929,340,264,22,24.1,15,0,2,13,1,10,4,62.7,114.8,247.1,209.8,246.3,248.2,222.0,248.1,819.9,2226.5,198.2,280.6,7,0,2,2,4,270,28.9
2020-07-28 00:00:00,2553,1961,328,264,14,22.9,20,0,3,17,1,11,4,64.6,118.3,250.2,212.3,247.7,249.7,222.0,248.1,819.9,2237.8,200.1,282.5,11,0,3,1,5,269,28.3
2020-07-29 00:00:00,2568,1982,322,264,20,23.9,15,2,2,13,2,12,4,66.4,119.2,252.0,214.8,248.5,250.4,222.9,249.4,822.9,2237.8,201.9,283.6,8,0,4,0,3,261,28.0
2020-07-30 00:00:00,2588,1993,331,264,19,22.3,20,1,1,19,1,13,4,67.3,125.4,255.7,216.1,248.5,251.1,223.7,250.7,825.9,2237.8,204.6,284.7,9,3,2,1,5,259,27.4
2020-07-31 00:00:00,2598,2016,318,264,17,19.9,10,0,1,9,1,14,3,69.1,126.3,257.0,218.0,248.5,251.8,224.5,250.7,825.9,2237.8,205.7,285.5,3,1,1,1,4,239,25.9
2020-08-01 00:00:00,2616,2046,306,264,15,18.3,18,0,0,18,1,14,2,70.9,128.9,260.7,219.9,249.2,253.2,225.4,250.7,825.9,2237.8,208.2,286.4,7,2,0,0,9,233,28.8
2020-08-02 00:00:00,2624,2069,291,264,2,15.6,8,0,0,8,,14,2,70.9,129.8,261.9,221.8,249.2,254.7,225.4,250.7,825.9,2237.8,209.0,287.2,4,0,0,0,4,223,30.0
2020-08-03 00:00:00,2633,2090,279,264,10,13.9,9,0,2,7,,13,1,72.7,131.6,261.9,223.1,250.0,255.4,225.4,252.0,825.9,2237.8,210.0,287.9,3,2,2,0,2,203,29.1
2020-08-04 00:00:00,2645,2114,267,264,20,14.7,12,0,1,11,1,12,1,74.6,135.1,262.5,224.3,250.7,256.1,226.2,252.0,825.9,2237.8,210.6,289.6,7,3,1,0,1,191,28.8
2020-08-05 00:00:00,2654,2144,246,264,12,13.6,9,1,0,9,1,13,1,74.6,136.9,263.8,226.8,250.7,256.8,226.2,252.0,825.9,2237.8,211.9,290.0,3,2,1,1,2,176,29.5
2020-08-06 00:00:00,2664,2177,223,264,14,12.9,10,0,0,10,1,12,2,78.2,136.9,264.4,228.1,251.5,258.3,226.2,252.0,825.9,2237.8,212.9,290.9,3,1,0,1,5,169,30.8
2020-08-07 00:00:00,2676,2188,224,264,6,11.3,12,0,3,9,1,12,2,80.0,140.4,266.3,228.1,251.5,258.3,227.9,253.4,825.9,2237.8,213.1,292.9,5,4,2,0,1,161,31.1
2020-08-08 00:00:00,2682,2211,207,264,14,11.1,6,1,1,5,1,13,1,81.8,140.4,267.5,228.1,252.2,259.0,227.9,253.4,825.9,2237.8,213.5,293.7,3,0,2,0,1,156,30.8
2020-08-09 00:00:00,2686,2223,199,264,18,13.4,4,0,1,3,2,15,2,81.8,141.3,268.1,228.7,252.2,259.7,227.9,253.4,825.9,2237.8,213.8,294.0,0,1,1,0,2,152,31.6
2020-08-10 00:00:00,2698,2234,200,264,8,13.1,12,2,0,12,,15,1,81.8,141.3,270.6,230.6,253.7,260.4,228.7,254.7,825.9,2237.8,214.8,295.4,7,0,2,1,2,151,30.5
2020-08-11 00:00:00,2711,2243,204,264,8,11.4,13,2,1,12,,15,1,83.7,143.9,272.4,230.6,254.4,262.5,228.7,256.0,825.9,2237.8,216.0,296.7,8,1,3,0,1,146,28.8
2020-08-12 00:00:00,2718,2267,187,264,12,11.4,7,3,0,7,,13,2,83.7,144.8,272.4,232.5,255.9,263.3,228.7,256.0,825.9,2237.8,216.9,297.0,3,0,3,0,1,140,28.6
2020-08-13 00:00:00,2740,2286,190,264,11,11.0,22,0,0,22,,12,2,89.1,150.1,277.4,233.8,255.9,263.3,228.7,256.0,825.9,2237.8,219.6,298.5,9,9,0,2,2,143,25.9
2020-08-14 00:00:00,2751,2303,184,264,6,11.0,11,4,1,10,1,13,2,89.1,151.9,279.3,234.4,257.4,264.7,229.6,256.0,825.9,2237.8,220.8,299.4,4,0,5,1,1,144,23.6
2020-08-15 00:00:00,2755,2315,176,264,2,9.3,4,0,0,4,1,14,2,90.0,151.9,279.9,235.1,257.4,265.4,229.6,256.0,825.9,2237.8,221.2,299.8,1,2,0,0,1,130,20.0
2020-08-16 00:00:00,2758,2339,155,264,26,10.4,3,0,0,3,,14,2,90.0,151.9,281.7,235.1,257.4,265.4,229.6,256.0,825.9,2237.8,221.4,300.2,1,1,0,0,1,125,18.4
2020-08-17 00:00:00,2782,2345,172,265,8,10.4,24,1,5,19,1,13,1,90.9,155.4,286.7,237.0,257.4,268.3,232.1,256.0,825.9,2249.1,223.7,302.4,14,3,6,0,1,137,16.1
2020-08-18 00:00:00,2808,2353,190,265,15,11.4,26,1,1,25,,10,1,91.8,160.7,290.4,238.2,258.9,272.6,233.8,256.0,825.9,2260.4,227.4,303.7,10,3,2,2,9,151,19.9
2020-08-19 00:00:00,2832,2366,201,265,23,13.0,24,4,5,19,2,12,1,97.3,163.4,291.6,240.7,259.6,275.4,236.3,257.3,825.9,2260.4,229.3,306.3,10,3,9,0,2,161,18.6
2020-08-20 00:00:00,2849,2374,209,266,24,14.9,17,1,0,17,3,11,,98.2,166.0,295.4,242.6,261.1,276.9,236.3,257.3,825.9,2260.4,230.3,308.6,4,6,1,3,3,168,16.7
2020-08-21 00:00:00,2870,2390,214,266,16,16.3,21,3,2,19,,11,,99.1,168.7,297.2,247.1,263.3,278.3,237.1,257.3,828.9,2260.4,231.8,311.0,10,3,5,1,2,177,16.4
2020-08-22 00:00:00,2889,2401,222,266,16,18.3,19,1,0,19,1,12,,100.0,173.1,301.6,247.1,264.8,280.4,238.0,257.3,828.9,2260.4,234.3,312.1,9,4,1,0,5,191,17.3
2020-08-23 00:00:00,2906,2409,231,266,13,16.4,17,0,2,15,,12,,100.9,176.6,304.6,247.7,267.0,281.1,238.0,258.6,828.9,2271.7,236.1,313.6,3,5,2,1,6,203,18.2
2020-08-24 00:00:00,2924,2413,245,266,19,18.0,18,2,0,18,1,13,1,101.8,181.0,307.7,249.6,267.8,281.9,238.0,261.3,828.9,2271.7,237.6,315.5,6,2,2,1,7,209,20.1
2020-08-25 00:00:00,2938,2422,250,266,23,19.1,14,0,1,13,4,16,2,102.8,182.8,308.4,251.5,269.3,284.0,238.8,262.6,828.9,2271.7,239.9,315.8,4,3,1,1,5,210,21.9
2020-08-26 00:00:00,2957,2431,260,266,15,18.0,19,1,4,15,,16,2,102.8,183.7,313.3,253.4,271.5,285.4,239.7,262.6,828.9,2283.0,241.9,317.5,7,2,4,0,6,219,23.3
2020-08-27 00:00:00,2970,2441,263,266,16,16.9,13,1,3,10,1,14,2,102.8,188.1,315.8,253.4,273.0,285.4,240.5,263.9,828.9,2283.0,243.0,318.8,7,2,4,0,0,207,23.7
2020-08-28 00:00:00,2997,2458,273,266,20,17.4,27,0,7,20,1,14,1,105.5,191.6,320.1,254.0,277.4,288.3,242.2,263.9,828.9,2283.0,245.9,321.1,14,2,6,0,5,218,24.3
2020-08-29 00:00:00,3018,2465,287,266,12,16.9,21,0,3,18,,14,1,106.4,194.3,322.6,255.9,281.1,288.3,244.7,266.6,828.9,2283.0,248.2,322.7,8,3,3,4,3,232,23.7
2020-08-30 00:00:00,3038,2470,302,266,16,17.3,20,0,8,12,2,15,1,108.2,196.0,325.1,257.8,281.9,289.7,246.4,267.9,831.8,2305.6,249.4,325.3,5,5,7,0,3,242,23.6
2020-08-31 00:00:00,3058,2483,308,267,13,16.4,20,1,3,17,1,16,1,109.1,197.8,327.6,259.7,284.8,291.2,248.9,269.2,831.8,2305.6,251.3,327.2,7,5,4,2,2,240,24.2
2020-09-01 00:00:00,3083,2504,312,267,18,15.7,25,1,2,23,,16,1,111.8,201.3,332.5,260.3,287.8,291.2,252.3,269.2,834.8,2305.6,253.8,329.4,10,4,3,2,6,238,23.1
2020-09-02 00:00:00,3119,2531,321,267,14,15.6,36,1,9,27,,14,1,114.6,208.4,338.1,262.9,290.8,291.9,253.1,270.5,846.8,2316.9,257.5,332.6,17,4,10,2,3,246,22.8
2020-09-03 00:00:00,3141,2552,322,267,24,16.7,22,1,4,18,,12,1,116.4,209.3,341.2,264.1,294.5,294.0,253.1,271.8,855.7,2316.9,258.9,335.4,7,4,5,2,4,247,23.1
2020-09-04 00:00:00,3163,2571,325,267,23,17.1,22,0,3,19,3,15,1,119.1,211.1,343.7,266.0,297.4,294.7,254.0,277.1,855.7,2316.9,261.2,337.3,11,4,3,1,3,247,23.5
2020-09-05 00:00:00,3188,2590,331,267,17,17.9,25,1,11,14,2,17,1,119.1,211.9,348.0,269.8,297.4,294.7,255.6,282.4,867.6,2328.2,263.3,339.9,7,1,12,1,4,242,23.6
2020-09-06 00:00:00,3209,2607,335,267,26,19.3,21,1,4,17,1,18,1,120.0,213.7,352.9,271.7,298.2,296.9,257.3,282.4,870.6,2328.2,264.3,342.8,8,4,4,1,4,245,22.4
2020-09-07 00:00:00,3250,2623,360,267,29,21.6,41,3,5,36,,16,1,120.9,219.9,358.5,274.9,304.9,300.5,259.9,282.4,876.6,2328.2,268.5,346.4,16,6,8,1,10,263,22.1
2020-09-08 00:00:00,3302,2639,396,267,24,22.4,52,0,16,36,3,17,1,123.7,226.1,366.6,278.0,309.3,301.9,267.4,287.7,885.5,2328.2,273.3,351.4,15,11,15,1,10,287,22.0
2020-09-09 00:00:00,3347,2653,427,267,15,22.6,45,2,12,33,,16,1,125.5,232.2,376.5,281.2,315.2,303.3,269.1,290.3,888.5,2328.2,277.2,356.1,18,5,14,2,6,304,20.7
2020-09-10 00:00:00,3424,2670,487,267,33,23.9,77,1,24,53,2,17,2,127.3,242.8,386.4,288.1,321.2,308.3,275.8,300.9,894.5,2362.1,284.9,363.0,19,19,24,0,15,348,22.4
2020-09-11 00:00:00,3454,2685,502,267,60,29.1,30,0,5,25,,16,1,132.8,246.4,392.0,291.3,321.9,310.5,277.5,300.9,894.5,2362.1,287.8,365.7,13,2,5,2,8,352,23.0
2020-09-12 00:00:00,3503,2705,530,268,47,33.4,49,0,7,42,1,16,,135.5,249.0,404.3,299.5,324.1,313.3,279.2,300.9,894.5,2373.4,292.9,370.0,23,7,7,0,12,376,23.9
2020-09-13 00:00:00,3538,2726,542,270,31,34.1,35,1,5,30,1,15,1,139.1,251.7,410.5,303.3,327.1,315.5,281.7,302.2,897.4,2373.4,295.7,373.8,11,7,6,2,9,393,24.4
2020-09-14 00:00:00,3607,2743,592,272,59,38.4,69,0,19,50,1,15,1,143.7,261.4,420.4,310.3,335.3,321.2,281.7,308.8,903.4,2373.4,301.5,381.0,25,12,19,1,12,426,24.9
2020-09-15 00:00:00,3680,2765,642,273,41,40.9,73,0,18,55,1,16,1,150.9,268.4,433.4,312.8,342.7,325.5,285.1,316.7,912.3,2407.3,308.1,388.3,26,13,17,1,16,459,25.3
2020-09-16 00:00:00,3757,2799,685,273,41,44.6,77,0,10,67,1,16,,160.0,276.4,450.2,321.0,347.9,329.1,287.6,316.7,921.3,2407.3,315.1,395.9,28,15,10,3,21,499,26.9
2020-09-17 00:00:00,3806,2821,710,275,58,48.1,49,2,10,39,2,16,2,164.6,287.9,459.4,323.5,350.1,331.9,289.3,319.3,924.3,2407.3,318.2,402.1,17,11,12,0,9,520,26.7
2020-09-18 00:00:00,3894,2841,778,275,47,46.3,88,1,9,79,,16,2,178.2,296.7,474.9,330.5,359.0,335.5,295.2,320.7,927.3,2418.6,325.9,411.0,44,17,10,2,15,580,26.0
2020-09-19 00:00:00,3964,2860,828,276,47,46.3,70,2,7,63,,15,2,186.4,305.5,489.8,336.8,366.4,339.1,296.0,322.0,927.3,2418.6,333.4,416.8,36,13,9,0,12,629,25.3
2020-09-20 00:00:00,4006,2870,858,278,76,52.7,42,1,7,35,2,16,2,191.0,311.7,497.8,341.2,370.1,341.2,296.0,323.3,927.3,2429.9,337.3,420.9,12,9,8,1,12,646,25.9
2020-09-21 00:00:00,4113,2900,933,280,55,52.1,107,2,25,82,1,17,3,200.0,322.3,517.0,353.2,383.5,348.4,298.5,323.3,933.2,2452.5,347.3,431.1,32,28,27,1,19,692,25.4
2020-09-22 00:00:00,4221,2931,1010,280,85,58.4,108,0,27,81,3,20,3,210.1,329.4,539.9,364.0,393.1,356.3,302.7,328.6,939.2,2452.5,356.0,442.8,31,29,25,0,23,738,25.6
2020-09-23 00:00:00,4326,2975,1070,281,66,62.0,105,0,29,76,2,21,3,221.0,343.5,555.4,370.3,402.8,365.6,309.5,333.9,951.1,2452.5,367.2,451.6,41,14,28,1,21,782,26.1
2020-09-24 00:00:00,4430,3022,1126,282,38,59.1,104,1,25,79,2,23,3,231.0,354.1,574.0,379.1,410.9,371.3,317.0,339.1,960.0,2475.1,376.7,461.8,31,27,26,0,20,807,25.9
2020-09-25 00:00:00,4549,3075,1190,284,57,60.6,119,3,27,92,4,26,3,241.9,369.1,596.3,388.6,421.3,379.9,319.6,341.8,977.9,2497.7,388.7,472.5,41,30,30,2,16,874,24.8
2020-09-26 00:00:00,4632,3110,1236,286,76,64.7,83,3,16,67,3,27,4,243.7,378.8,614.9,394.3,430.2,385.6,324.6,347.1,980.9,2497.7,395.8,481.0,40,13,16,0,14,901,24.3
2020-09-27 00:00:00,4714,3161,1265,288,109,69.4,82,2,16,66,2,28,4,249.2,386.8,631.6,402.5,436.9,391.3,328.0,349.7,983.9,2531.6,402.2,490.1,36,11,18,1,16,937,24.1
2020-09-28 00:00:00,4831,3206,1336,289,83,73.4,117,3,17,100,6,33,4,256.4,403.6,652.0,413.2,447.3,397.8,335.5,352.3,989.9,2576.9,414.4,500.2,43,31,19,2,22,988,23.9
2020-09-29 00:00:00,4938,3280,1366,292,59,69.7,107,4,27,80,4,33,3,261.9,413.3,672.5,419.6,462.1,404.9,345.6,355.0,992.8,2599.5,424.4,510.4,41,19,29,1,17,1014,23.4
2020-09-30 00:00:00,5021,3331,1398,292,109,75.9,83,1,15,68,5,36,5,266.4,423.0,683.0,428.4,469.5,414.2,351.5,358.9,1001.8,2599.5,429.8,520.7,45,10,15,1,12,1016,22.4
2020-10-01 00:00:00,5122,3394,1434,294,107,85.7,101,2,20,81,3,35,5,273.7,439.8,695.4,436.6,478.4,424.9,356.6,364.2,1010.7,2610.8,438.1,531.3,37,26,21,1,16,1059,22.2
2020-10-02 00:00:00,5218,3441,1483,294,115,94.0,96,0,17,79,1,35,5,283.7,445.1,712.7,444.2,489.6,432.8,360.8,370.8,1016.7,2622.1,446.0,541.5,38,22,17,1,18,1059,22.5
2020-10-03 00:00:00,5288,3499,1494,295,65,92.4,70,2,6,64,5,38,6,285.5,446.8,727.6,451.8,495.5,440.7,365.0,377.4,1016.7,2633.4,453.8,547.1,30,19,8,0,13,1060,22.5
2020-10-04 00:00:00,5346,3574,1477,295,77,87.9,58,1,9,49,3,39,6,288.3,453.0,738.7,455.0,502.2,445.7,368.3,380.0,1019.7,2656.0,459.4,552.5,30,7,10,0,11,1074,22.2
2020-10-05 00:00:00,5425,3654,1476,295,83,87.9,79,3,16,63,3,40,6,291.0,463.6,750.5,463.8,510.3,450.7,372.5,382.7,1028.6,2689.9,465.9,560.9,31,10,19,1,18,1055,22.5
2020-10-06 00:00:00,5503,3755,1453,295,139,99.3,78,5,17,61,2,41,7,298.3,470.7,761.6,470.7,516.3,456.4,377.6,386.6,1040.5,2735.1,473.3,568.4,29,12,21,0,16,1034,22.2
2020-10-07 00:00:00,5606,3844,1466,296,173,108.4,103,13,27,76,3,43,10,305.5,491.0,775.9,477.7,525.2,461.4,381.8,391.9,1058.4,2780.3,482.7,578.4,32,15,39,1,16,1033,21.8
2020-10-08 00:00:00,5687,3969,1420,298,87,105.6,81,4,20,61,2,43,9,312.8,507.8,783.3,483.4,531.8,466.4,387.7,395.9,1070.4,2814.2,491.6,584.9,34,11,23,0,13,1016,21.5
2020-10-09 00:00:00,5772,4050,1424,298,96,102.9,85,4,20,65,2,44,9,320.1,517.5,790.1,490.3,545.2,475.7,392.7,395.9,1091.2,2814.2,500.1,592.6,33,13,24,1,14,989,21.8
2020-10-10 00:00:00,5837,4127,1412,298,68,103.3,65,5,9,56,6,50,9,326.4,524.5,796.9,495.4,556.3,480.0,397.8,397.2,1097.2,2825.5,505.2,599.8,27,8,13,0,17,977,22.4
2020-10-11 00:00:00,5905,4225,1382,298,142,112.6,68,6,12,56,5,53,10,330.1,539.5,805.0,501.7,562.3,484.3,400.3,405.1,1100.2,2825.5,512.1,605.8,28,12,18,0,10,967,22.0
2020-10-12 00:00:00,5967,4325,1344,298,65,110.0,62,2,16,46,3,53,10,334.6,545.7,815.5,504.9,568.9,490.8,405.3,407.8,1100.2,2848.1,517.1,612.5,16,14,18,1,13,912,22.4
2020-10-13 00:00:00,6052,4390,1363,299,74,100.7,85,4,13,72,1,52,8,343.7,560.7,827.3,509.3,580.1,498.6,407.9,410.4,1100.2,2859.4,525.2,620.5,34,14,17,3,17,902,22.6
